Date,Hour,Ontario Demand,Northwest,Northeast,Ottawa,East,Toronto,Essa,Bruce,Southwest,Niagara,West,Zone Total,Diff,SourceYear
2022-10-21,10,14577,414,1229,872,485,5743,890,94,3045,468,1504,14744,167,2022
2022-10-21,11,13951,402,1174,898,434,5745,761,81,2958,471,1320,14245,294,2022
2022-10-21,12,13952,378,1151,910,462,5726,772,86,2959,469,1284,14196,244,2022
2022-10-21,13,13796,371,1177,878,401,5678,709,81,2895,468,1265,13923,127,2022
2022-10-21,14,13816,376,1204,860,379,5619,702,76,2881,460,1261,13818,2,2022
2022-10-21,15,13638,369,1207,881,460,5565,704,77,2853,456,1277,13848,210,2022
2022-10-21,16,14164,370,1202,915,601,5611,788,76,2944,465,1366,14338,174,2022
2022-10-21,17,14990,392,1202,955,788,5658,921,81,2992,472,1517,14976,-14,2022
2022-10-21,18,15242,394,1206,957,863,5724,1009,79,3010,472,1591,15306,65,2022
2022-10-21,19,15227,406,1226,951,900,5784,1031,78,3055,474,1559,15461,234,2022
2022-10-21,20,15070,413,1223,919,833,5672,999,76,3056,475,1515,15181,111,2022
2022-10-21,21,14521,414,1202,912,765,5447,959,72,2933,457,1452,14613,92,2022
2022-10-21,22,13741,406,1161,862,725,5128,885,70,2784,430,1336,13786,45,2022
2022-10-21,23,12763,385,1121,807,698,4778,794,69,2600,402,1247,12900,137,2022
2022-10-21,24,12070,382,1087,737,665,4452,716,64,2395,416,1185,12100,30,2022
2022-10-22,1,11558,377,1075,705,603,4232,669,62,2338,394,1190,11644,86,2022
2022-10-22,2,11431,373,1057,700,584,4088,643,61,2272,386,1219,11382,-49,2022
2022-10-22,3,11217,373,1063,701,615,4009,634,63,2226,347,1238,11267,50,2022
2022-10-22,4,11220,368,1051,678,651,3985,632,64,2223,353,1246,11252,32,2022
2022-10-22,5,11592,361,997,726,624,4021,652,65,2257,363,1326,11392,-199,2022
2022-10-22,6,12033,359,1031,735,652,4192,697,68,2345,380,1414,11872,-161,2022
2022-10-22,7,12761,378,1080,769,725,4408,766,73,2490,411,1507,12608,-153,2022
2022-10-22,8,13014,408,1092,794,626,4634,799,79,2616,427,1554,13030,16,2022
2022-10-22,9,13129,424,1081,782,493,4828,749,81,2635,443,1512,13028,-101,2022
2022-10-22,10,13057,430,1076,776,373,5001,701,81,2665,446,1362,12912,-145,2022
2022-10-22,11,12639,429,1058,773,294,5088,659,80,2619,436,1213,12650,11,2022
2022-10-22,12,12597,421,1094,785,254,5111,639,81,2662,438,1186,12671,74,2022
2022-10-22,13,12499,404,1084,780,234,5076,611,85,2650,440,1161,12526,27,2022
2022-10-22,14,12420,414,1072,780,258,5025,603,78,2605,431,1163,12429,8,2022
2022-10-22,15,12531,413,1092,797,356,5003,628,75,2595,440,1191,12590,59,2022
2022-10-22,16,13090,402,1134,821,574,5054,722,79,2668,452,1297,13204,114,2022
2022-10-22,17,13921,405,1165,890,763,5139,861,82,2780,472,1479,14035,115,2022
2022-10-22,18,14349,418,1189,919,869,5260,943,83,2792,473,1527,14472,123,2022
2022-10-22,19,14263,423,1208,904,882,5304,941,75,2861,464,1466,14528,265,2022
2022-10-22,20,13920,422,1208,871,836,5173,894,73,2731,449,1408,14065,146,2022
2022-10-22,21,13362,416,1192,840,752,4969,842,70,2635,429,1359,13504,141,2022
2022-10-22,22,12689,404,1147,799,693,4730,781,69,2539,411,1288,12862,173,2022
2022-10-22,23,12068,390,1130,745,626,4457,716,68,2383,401,1224,12141,73,2022
2022-10-22,24,11463,364,1099,699,618,4213,654,67,2279,403,1170,11565,102,2022
2022-10-23,1,11109,376,1085,671,621,4046,621,67,2186,389,1183,11247,138,2022
2022-10-23,2,10914,370,1100,655,618,3904,598,63,2139,388,1207,11041,127,2022
2022-10-23,3,10820,370,1088,648,613,3836,591,66,2118,385,1226,10941,121,2022
2022-10-23,4,10959,370,1069,649,598,3817,598,67,2148,369,1249,10936,-23,2022
2022-10-23,5,11442,371,1063,663,642,3857,630,72,2191,362,1322,11175,-267,2022
2022-10-23,6,11769,375,1086,689,716,3981,676,78,2253,384,1402,11639,-129,2022
2022-10-23,7,12204,386,1082,723,778,4159,723,82,2367,403,1479,12181,-23,2022
2022-10-23,8,12406,399,1081,732,707,4367,763,88,2440,425,1509,12511,105,2022
2022-10-23,9,12590,397,1057,731,567,4568,734,92,2539,434,1476,12594,4,2022
2022-10-23,10,12741,395,1054,733,477,4735,695,95,2600,436,1365,12587,-154,2022
2022-10-23,11,12543,382,1045,744,424,4884,666,97,2613,441,1253,12550,7,2022
2022-10-23,12,12463,374,1011,760,407,4948,649,99,2620,446,1236,12549,86,2022
2022-10-23,13,12271,379,1004,764,397,4945,627,97,2673,440,1245,12571,300,2022
2022-10-23,14,12397,377,1008,771,442,4934,610,95,2646,443,1268,12593,196,2022
2022-10-23,15,12567,378,1036,799,540,4955,652,93,2681,444,1290,12868,302,2022
2022-10-23,16,13254,388,1087,849,722,5051,745,92,2781,465,1417,13597,344,2022
2022-10-23,17,14525,404,1127,924,922,5200,881,97,2863,483,1579,14481,-44,2022
2022-10-23,18,15004,420,1150,958,987,5364,952,97,3000,488,1599,15015,11,2022
2022-10-23,19,14827,438,1196,942,961,5409,947,88,3012,473,1554,15020,193,2022
2022-10-23,20,14474,440,1232,903,915,5271,905,89,2937,460,1508,14660,187,2022
2022-10-23,21,13904,428,1217,845,849,5058,845,84,2823,466,1461,14075,172,2022
2022-10-23,22,13305,417,1189,780,778,4792,776,81,2698,450,1375,13338,33,2022
2022-10-23,23,12468,402,1149,718,740,4510,698,76,2504,425,1309,12530,62,2022
2022-10-23,24,11671,364,1106,668,718,4262,637,70,2389,427,1249,11890,219,2022
2022-10-24,1,11369,353,1074,643,716,4085,606,67,2349,419,1251,11563,194,2022
2022-10-24,2,11207,352,1036,637,713,3992,597,67,2347,424,1276,11438,231,2022
2022-10-24,3,11495,352,1022,643,716,3967,599,68,2371,395,1314,11448,-47,2022
2022-10-24,4,11695,371,1035,659,730,4019,612,70,2415,407,1356,11674,-21,2022
2022-10-24,5,12374,367,1040,689,787,4232,670,75,2519,426,1454,12259,-115,2022
2022-10-24,6,13391,375,1086,771,861,4698,776,78,2748,449,1615,13460,69,2022
2022-10-24,7,14899,389,1160,869,939,5262,886,85,3033,469,1772,14864,-35,2022
2022-10-24,8,15163,428,1137,876,863,5495,883,89,3128,487,1780,15165,2,2022
2022-10-24,9,14867,436,1113,857,712,5588,792,90,3082,487,1705,14863,-4,2022
2022-10-24,10,14601,438,1088,825,561,5654,717,93,3089,483,1562,14509,-92,2022
2022-10-24,11,14124,432,1052,828,475,5713,673,91,3050,482,1391,14187,63,2022
2022-10-24,12,14201,434,1057,837,443,5750,650,88,3055,479,1373,14166,-35,2022
2022-10-24,13,14054,417,1078,839,418,5765,641,85,3069,476,1376,14164,111,2022
2022-10-24,14,14108,405,1075,852,463,5739,643,85,3038,451,1389,14139,32,2022
2022-10-24,15,14308,405,1093,869,549,5730,682,88,3047,466,1452,14381,73,2022
2022-10-24,16,14991,407,1124,906,719,5792,781,93,3081,480,1669,15051,60,2022
2022-10-24,17,15857,411,1136,977,943,5856,925,96,3190,498,1785,15817,-40,2022
2022-10-24,18,15954,411,1144,992,995,5932,999,91,3293,504,1713,16073,119,2022
2022-10-24,19,15702,427,1151,975,1001,5901,1003,87,3210,496,1683,15935,233,2022
2022-10-24,20,15246,425,1128,926,986,5725,957,86,3145,482,1647,15505,259,2022
2022-10-24,21,14594,435,1167,860,911,5461,888,81,3017,480,1578,14879,285,2022
2022-10-24,22,13804,434,1141,791,824,5101,808,76,2860,456,1472,13964,160,2022
2022-10-24,23,12988,414,1138,722,750,4724,729,71,2634,428,1383,12993,5,2022
2022-10-24,24,12335,401,1140,677,707,4428,668,67,2566,407,1291,12353,17,2022
2022-10-25,1,11789,393,1115,654,707,4234,628,65,2480,424,1270,11969,180,2022
2022-10-25,2,11472,383,1089,642,710,4108,607,63,2446,422,1285,11755,283,2022
2022-10-25,3,11451,370,1071,645,711,4057,599,65,2404,420,1306,11648,197,2022
2022-10-25,4,11634,370,1072,656,724,4092,614,67,2441,425,1333,11795,161,2022
2022-10-25,5,12198,374,1082,695,773,4281,660,66,2557,439,1446,12372,175,2022
2022-10-25,6,13459,380,1111,775,869,4743,755,71,2753,457,1591,13504,45,2022
2022-10-25,7,14679,413,1147,858,948,5297,867,76,3017,468,1760,14851,172,2022
2022-10-25,8,15192,445,1157,896,941,5490,863,80,3070,483,1788,15214,21,2022
2022-10-25,9,15230,450,1129,898,863,5592,796,79,3075,486,1754,15123,-107,2022
2022-10-25,10,15233,451,1136,905,776,5691,784,82,3088,491,1677,15080,-153,2022
2022-10-25,11,15078,453,1118,904,705,5740,786,85,3141,490,1518,14940,-138,2022
2022-10-25,12,15165,457,1108,920,669,5772,801,86,3164,488,1512,14977,-188,2022
2022-10-25,13,14985,460,1115,908,600,5787,785,75,3184,490,1459,14863,-122,2022
2022-10-25,14,14808,446,1115,891,614,5759,804,85,3127,484,1401,14727,-81,2022
2022-10-25,15,14799,444,1120,903,694,5761,818,84,3147,496,1519,14988,190,2022
2022-10-25,16,15385,450,1164,936,800,5792,861,88,3154,500,1716,15461,77,2022
2022-10-25,17,15916,460,1172,993,961,5852,931,87,3231,514,1738,15937,21,2022
2022-10-25,18,16167,464,1177,1001,1018,5946,988,84,3307,513,1692,16191,23,2022
2022-10-25,19,16019,473,1193,979,1012,5915,1002,77,3295,505,1652,16102,83,2022
2022-10-25,20,15476,478,1189,937,946,5759,964,75,3223,489,1601,15660,185,2022
2022-10-25,21,14708,466,1164,882,859,5510,904,72,3108,477,1529,14971,263,2022
2022-10-25,22,13824,453,1137,808,773,5144,811,70,2915,454,1438,14004,181,2022
2022-10-25,23,12853,438,1102,744,728,4738,710,66,2655,446,1377,13005,152,2022
2022-10-25,24,12363,416,1081,708,704,4426,659,68,2502,390,1347,12302,-61,2022
2022-10-26,1,12076,413,1056,682,689,4216,630,69,2389,400,1357,11901,-175,2022
2022-10-26,2,11866,404,1045,665,681,4094,613,69,2355,399,1392,11717,-149,2022
2022-10-26,3,11804,395,1033,658,673,4039,615,69,2380,363,1416,11640,-164,2022
2022-10-26,4,11817,392,1029,662,654,4077,621,73,2410,397,1441,11756,-61,2022
2022-10-26,5,12215,395,1023,690,678,4274,661,75,2532,421,1493,12241,26,2022
2022-10-26,6,13482,402,1082,775,789,4737,759,80,2760,438,1619,13441,-41,2022
2022-10-26,7,15016,435,1163,873,875,5292,864,87,2991,452,1779,14811,-205,2022
2022-10-26,8,15603,470,1175,905,860,5518,893,91,3067,471,1809,15260,-342,2022
2022-10-26,9,15487,478,1140,908,718,5657,871,91,3098,476,1830,15267,-220,2022
2022-10-26,10,15370,467,1136,924,678,5769,864,86,3174,473,1852,15423,53,2022
2022-10-26,11,15603,461,1143,928,623,5850,848,90,3242,493,1883,15560,-43,2022
2022-10-26,12,15248,453,1142,929,597,5913,870,91,3238,499,1702,15433,186,2022
2022-10-26,13,15445,439,1148,935,600,5952,888,84,3264,502,1775,15588,142,2022
2022-10-26,14,15500,434,1152,948,633,5813,908,79,3362,498,1770,15597,97,2022
2022-10-26,15,15597,427,1165,960,710,5689,922,78,3467,496,1794,15708,111,2022
2022-10-26,16,15944,427,1192,995,788,5742,974,78,3495,498,1804,15993,49,2022
2022-10-26,17,16246,434,1176,1023,934,5783,1016,79,3530,496,1742,16213,-34,2022
2022-10-26,18,16009,444,1167,1002,964,5818,1022,77,3496,487,1706,16182,173,2022
2022-10-26,19,15832,465,1187,974,954,5749,1015,75,3480,476,1679,16055,223,2022
2022-10-26,20,15500,468,1194,929,907,5595,978,74,3414,468,1631,15657,156,2022
2022-10-26,21,14773,460,1171,869,800,5322,900,73,3247,445,1578,14865,92,2022
2022-10-26,22,13751,454,1167,802,743,4933,819,72,3117,420,1469,13997,246,2022
2022-10-26,23,12938,432,1137,736,685,4535,750,70,2945,417,1381,13089,151,2022
2022-10-26,24,12440,420,1115,693,654,4264,699,70,2825,399,1330,12471,31,2022
2022-10-27,1,12021,413,1098,660,642,4086,674,69,2715,391,1342,12090,68,2022
2022-10-27,2,11779,410,1093,644,606,3970,667,75,2688,391,1368,11911,132,2022
2022-10-27,3,11868,408,1089,638,601,3931,672,79,2682,385,1394,11879,11,2022
2022-10-27,4,12167,414,1072,641,628,4026,696,83,2666,367,1452,12045,-122,2022
2022-10-27,5,12787,421,1058,677,667,4241,753,91,2776,401,1580,12666,-121,2022
2022-10-27,6,14153,432,1097,778,788,4753,861,97,2996,426,1749,13977,-176,2022
2022-10-27,7,15716,458,1166,883,903,5328,975,102,3295,481,1933,15524,-192,2022
2022-10-27,8,15879,482,1191,899,861,5656,973,104,3227,500,1958,15852,-27,2022
2022-10-27,9,15420,476,1167,899,690,5697,873,100,3190,502,1901,15495,75,2022
2022-10-27,10,14962,466,1149,882,569,5743,808,103,3185,490,1677,15071,109,2022
2022-10-27,11,14503,448,1115,862,497,5772,792,104,3118,479,1499,14686,182,2022
2022-10-27,12,14272,448,1110,851,463,5759,744,103,3086,465,1453,14484,212,2022
2022-10-27,13,14021,437,1054,839,437,5723,702,101,3053,456,1432,14233,212,2022
2022-10-27,14,13959,434,1074,838,450,5673,675,101,3043,456,1415,14159,200,2022
2022-10-27,15,14210,421,1097,855,548,5680,706,102,3063,457,1445,14373,164,2022
2022-10-27,16,14922,431,1112,909,713,5751,814,105,3095,479,1561,14970,48,2022
2022-10-27,17,15962,447,1139,988,950,5839,970,106,3197,492,1780,15908,-54,2022
2022-10-27,18,16509,454,1162,1016,1052,5980,1063,105,3338,503,1832,16505,-3,2022
2022-10-27,19,16592,471,1208,1003,1059,6014,1086,104,3391,503,1789,16629,37,2022
2022-10-27,20,16238,476,1207,968,1036,5901,1063,105,3314,498,1738,16305,67,2022
2022-10-27,21,15494,470,1173,919,995,5670,1007,103,3190,479,1671,15675,182,2022
2022-10-27,22,14589,459,1136,853,944,5323,928,96,3052,463,1559,14812,223,2022
2022-10-27,23,13564,436,1102,785,897,4957,848,92,2810,449,1446,13824,259,2022
2022-10-27,24,12888,419,1095,729,822,4660,794,89,2695,412,1387,13102,214,2022
2022-10-28,1,12574,408,1082,695,805,4443,767,87,2579,401,1403,12670,95,2022
2022-10-28,2,12299,402,1053,690,792,4327,751,87,2542,397,1409,12450,150,2022
2022-10-28,3,12152,400,1062,689,785,4274,748,87,2525,435,1405,12410,258,2022
2022-10-28,4,12368,392,1067,702,807,4300,755,87,2534,457,1450,12551,183,2022
2022-10-28,5,12916,390,1072,747,860,4488,801,87,2618,470,1551,13083,166,2022
2022-10-28,6,14287,398,1121,854,978,4949,906,90,2851,488,1708,14344,58,2022
2022-10-28,7,15814,432,1201,951,1066,5511,1005,98,3134,500,1885,15783,-32,2022
2022-10-28,8,16125,454,1163,962,983,5743,1021,102,3207,520,1919,16074,-51,2022
2022-10-28,9,15553,448,1128,931,763,5823,980,101,3117,508,1920,15719,166,2022
2022-10-28,10,15125,431,1094,904,658,5822,833,102,3102,502,1748,15198,73,2022
2022-10-28,11,14620,413,1067,882,595,5852,757,101,3102,492,1594,14855,235,2022
2022-10-28,12,14604,403,1051,859,551,5849,739,99,3085,483,1522,14641,37,2022
2022-10-28,13,14381,411,1046,852,542,5760,715,99,3008,478,1514,14426,45,2022
2022-10-28,14,14195,410,1050,859,528,5696,702,100,3005,485,1474,14310,115,2022
2022-10-28,15,14339,403,1063,852,608,5669,722,102,3000,480,1442,14341,1,2022
2022-10-28,16,14954,413,1098,893,772,5714,836,99,3059,483,1513,14880,-75,2022
2022-10-28,17,15891,437,1142,968,978,5791,975,104,3184,499,1697,15774,-117,2022
2022-10-28,18,16399,445,1193,992,1073,5913,1049,105,3185,507,1771,16233,-166,2022
2022-10-28,19,16400,460,1251,984,1074,5925,1063,103,3207,507,1754,16329,-71,2022
2022-10-28,20,15968,464,1269,956,1038,5813,1039,101,3119,501,1710,16011,43,2022
2022-10-28,21,15396,455,1246,912,1004,5586,983,94,3035,480,1654,15449,53,2022
2022-10-28,22,14486,440,1196,851,948,5266,909,89,2836,443,1548,14527,41,2022
2022-10-28,23,13584,424,1210,796,866,4899,825,85,2648,438,1434,13624,40,2022
2022-10-28,24,12983,412,1191,745,826,4605,763,81,2602,408,1366,12998,15,2022
2022-10-29,1,12563,410,1159,722,809,4402,725,83,2482,394,1352,12538,-25,2022
2022-10-29,2,12366,406,1176,704,803,4267,708,83,2426,387,1385,12346,-19,2022
2022-10-29,3,12263,404,1185,695,812,4195,706,83,2368,384,1442,12274,11,2022
2022-10-29,4,12460,402,1189,701,818,4190,716,86,2413,398,1468,12382,-77,2022
2022-10-29,5,12804,399,1165,718,844,4258,743,91,2490,402,1565,12675,-128,2022
2022-10-29,6,13437,400,1199,763,896,4444,802,97,2599,423,1665,13289,-148,2022
2022-10-29,7,14156,412,1229,821,965,4680,880,102,2749,445,1778,14060,-96,2022
2022-10-29,8,14698,437,1300,849,916,4920,923,104,2828,466,1823,14568,-130,2022
2022-10-29,9,14393,436,1288,843,731,5089,871,107,2764,477,1762,14367,-26,2022
2022-10-29,10,13928,434,1267,820,566,5180,806,105,2789,471,1591,14029,101,2022
2022-10-29,11,13566,426,1223,818,498,5229,737,102,2786,469,1374,13663,98,2022
2022-10-29,12,13240,415,1197,807,447,5213,693,101,2716,464,1333,13386,146,2022
2022-10-29,13,12964,401,1188,796,424,5165,652,100,2715,460,1322,13221,257,2022
2022-10-29,14,12934,402,1199,789,441,5095,638,100,2688,450,1312,13114,180,2022
2022-10-29,15,13000,419,1146,805,508,5062,669,101,2666,451,1337,13162,162,2022
2022-10-29,16,13639,420,1186,856,711,5115,766,103,2740,458,1456,13812,173,2022
2022-10-29,17,14693,420,1242,935,916,5227,910,104,2866,481,1648,14750,56,2022
2022-10-29,18,15323,437,1266,973,963,5392,989,104,2962,488,1716,15291,-33,2022
2022-10-29,19,15256,453,1265,948,925,5409,986,102,2965,486,1667,15204,-52,2022
2022-10-29,20,14672,456,1264,907,878,5277,942,100,2829,461,1595,14708,36,2022
2022-10-29,21,14153,463,1248,860,808,5084,881,94,2810,440,1523,14211,58,2022
2022-10-29,22,13528,457,1210,816,780,4845,820,91,2644,433,1444,13538,10,2022
2022-10-29,23,12956,447,1178,767,745,4589,762,90,2519,404,1366,12868,-88,2022
2022-10-29,24,12454,434,1146,726,713,4363,709,88,2440,392,1340,12351,-103,2022
2022-10-30,1,12206,426,1138,696,705,4194,687,87,2366,379,1365,12042,-165,2022
2022-10-30,2,12028,421,1131,678,724,4077,675,88,2328,377,1388,11886,-142,2022
2022-10-30,3,11857,421,1136,676,733,4026,674,87,2308,376,1413,11851,-6,2022
2022-10-30,4,11878,423,1141,676,754,4019,682,91,2321,369,1431,11906,28,2022
2022-10-30,5,12295,446,1155,694,786,4063,708,95,2384,371,1495,12197,-99,2022
2022-10-30,6,12668,442,1187,722,839,4189,751,97,2433,381,1573,12615,-53,2022
2022-10-30,7,13114,451,1225,763,901,4374,812,103,2530,401,1659,13217,103,2022
2022-10-30,8,13582,485,1243,781,859,4568,856,108,2574,414,1691,13581,-2,2022
2022-10-30,9,13430,488,1218,778,677,4786,796,108,2611,416,1680,13557,127,2022
2022-10-30,10,13351,490,1178,788,567,4942,741,106,2615,418,1574,13420,68,2022
2022-10-30,11,13364,480,1146,786,505,5019,690,106,2626,419,1490,13265,-99,2022
2022-10-30,12,13257,490,1120,796,483,5069,651,104,2650,443,1456,13261,4,2022
2022-10-30,13,13092,489,1110,786,496,5052,647,103,2621,437,1488,13230,138,2022
2022-10-30,14,13306,491,1117,790,525,5039,683,102,2618,430,1601,13395,90,2022
2022-10-30,15,13829,487,1134,831,638,5066,717,103,2712,434,1752,13876,46,2022
2022-10-30,16,14507,493,1177,889,839,5149,816,107,2869,458,1744,14541,35,2022
2022-10-30,17,15376,507,1212,969,1008,5311,944,110,2998,484,1780,15322,-54,2022
2022-10-30,18,16101,529,1264,1004,1069,5554,1018,110,3118,477,1740,15884,-217,2022
2022-10-30,19,15684,511,1253,980,1058,5562,999,107,3059,481,1662,15673,-10,2022
2022-10-30,20,15242,478,1237,948,1022,5450,962,105,3058,465,1602,15325,84,2022
2022-10-30,21,14662,483,1212,891,966,5261,895,101,2896,444,1522,14672,10,2022
2022-10-30,22,13885,492,1186,818,875,4993,808,96,2701,426,1457,13853,-32,2022
2022-10-30,23,13130,484,1142,749,814,4673,726,92,2628,402,1388,13097,-34,2022
2022-10-30,24,12426,437,1112,704,772,4409,672,91,2508,382,1371,12458,33,2022
2022-10-31,1,12303,440,1096,666,755,4280,652,92,2436,368,1389,12173,-131,2022
2022-10-31,2,12380,490,1138,640,737,4202,640,90,2423,360,1414,12135,-245,2022
2022-10-31,3,12334,518,1134,652,703,4162,644,90,2434,390,1452,12179,-155,2022
2022-10-31,4,12538,519,1126,669,719,4209,664,92,2477,381,1485,12341,-197,2022
2022-10-31,5,13082,523,1115,722,785,4421,717,93,2579,390,1587,12932,-149,2022
2022-10-31,6,14292,530,1150,823,882,4910,826,98,2805,424,1727,14176,-116,2022
2022-10-31,7,15808,525,1226,922,956,5514,936,106,3177,476,1890,15729,-79,2022
2022-10-31,8,16130,557,1180,934,947,5746,962,109,3266,497,1939,16136,6,2022
2022-10-31,9,16171,542,1133,947,860,5864,973,109,3288,504,1928,16149,-22,2022
2022-10-31,10,16323,530,1108,932,845,5970,968,108,3330,512,1959,16262,-61,2022
2022-10-31,11,16180,502,1094,924,840,6039,948,107,3294,513,1937,16200,20,2022
2022-10-31,12,16174,489,1101,938,849,6036,932,107,3279,512,1875,16119,-55,2022
2022-10-31,13,16098,493,1048,931,890,6038,902,105,3308,511,1934,16159,61,2022
2022-10-31,14,16064,494,1028,941,901,5982,907,108,3289,495,1928,16072,7,2022
2022-10-31,15,16021,485,1104,949,934,5970,936,109,3298,507,1891,16183,161,2022
2022-10-31,16,16410,477,1160,983,998,6037,991,110,3340,516,1927,16538,128,2022
2022-10-31,17,16590,492,1169,1008,1019,6093,1020,110,3360,511,1840,16623,33,2022
2022-10-31,18,16288,494,1179,985,1004,6068,1007,108,3263,495,1742,16346,58,2022
2022-10-31,19,15698,505,1188,952,1000,5917,987,102,3240,480,1700,16072,375,2022
2022-10-31,20,15579,540,1213,926,1018,5802,965,101,3202,473,1693,15933,354,2022
2022-10-31,21,15286,548,1238,876,967,5596,916,100,3133,458,1634,15467,181,2022
2022-10-31,22,14464,550,1201,808,886,5275,832,99,2949,429,1532,14562,98,2022
2022-10-31,23,13465,534,1167,742,829,4909,756,97,2780,382,1446,13642,177,2022
2022-10-31,24,12772,514,1126,698,774,4625,703,94,2632,360,1402,12929,157,2022
2022-11-01,1,12284,507,1119,664,753,4434,678,94,2548,375,1404,12576,291,2022
2022-11-01,2,12236,501,1113,652,743,4301,663,94,2522,383,1426,12399,163,2022
2022-11-01,3,12269,497,1115,650,733,4255,658,96,2495,360,1468,12326,57,2022
2022-11-01,4,12367,495,1094,660,735,4288,668,96,2503,360,1497,12396,29,2022
2022-11-01,5,12851,498,1093,708,812,4475,710,95,2612,400,1568,12972,121,2022
2022-11-01,6,14082,477,1138,805,891,4929,807,99,2838,411,1711,14106,24,2022
2022-11-01,7,15627,510,1158,904,963,5518,913,103,3143,461,1890,15563,-64,2022
2022-11-01,8,16039,540,1172,935,985,5750,948,106,3239,490,1937,16101,62,2022
2022-11-01,9,16042,530,1170,940,966,5868,936,105,3293,504,1911,16223,180,2022
2022-11-01,10,16236,510,1160,932,934,5989,891,106,3298,503,1848,16172,-64,2022
2022-11-01,11,15565,487,1068,917,881,5992,813,107,3219,514,1573,15572,6,2022
